split,image_relative_path,label_relative_path,image_width,image_height,image_size_bytes,label_size_bytes,box_count,image_sha256,label_sha256
train,datasets/uae_lp_v2_yolo/images/train/B-2911_jpg.rf.IjPLqYpZR34FsmfPch81.jpg,datasets/uae_lp_v2_yolo/labels/train/B-2911_jpg.rf.IjPLqYpZR34FsmfPch81.txt,1440,1280,139517,38,1,0c7e1f4fd2f790e40981b167b7db9677ecd413dd17ac5833095da0c5a16e6447,77beb42b2c259d49851a77f2562b6943c8fc79d67c1870d5e436d9b991cd1c7a
train,datasets/uae_lp_v2_yolo/images/train/B-2964_jpg.rf.7EuddFBuSLYQoase9t5r.jpg,datasets/uae_lp_v2_yolo/labels/train/B-2964_jpg.rf.7EuddFBuSLYQoase9t5r.txt,1440,1280,138016,38,1,e20dc3851647c3136175174291acdccf67c6baf55abf2472613c63d5a8b1246a,d8326f87a51af2a352f8d6324e02f8e4d686a9f49516a73e7a85bf6c5355e053
train,datasets/uae_lp_v2_yolo/images/train/B-30039_jpg.rf.I4YGlQMgWiGKGAtCtFtJ.jpg,datasets/uae_lp_v2_yolo/labels/train/B-30039_jpg.rf.I4YGlQMgWiGKGAtCtFtJ.txt,1440,1280,220352,38,1,a75ef73bc0ddd9db36bec25f9c178f5da63aab5c5f9398225b7087af17a2be94,9060a522b135408bc0ff6de745df4078ef8a265ab510fe1ac0f774f5d2b726a5
train,datasets/uae_lp_v2_yolo/images/train/B-30110_jpg.rf.9b7IpQysQlYNmVA1y7xa.jpg,datasets/uae_lp_v2_yolo/labels/train/B-30110_jpg.rf.9b7IpQysQlYNmVA1y7xa.txt,1440,1280,180849,38,1,e97c35171d6fa4b47a208f9ff19aea5003f2b4436cdf448def11eecf27ffb6d2,262b6c39a16bc482b5e7d2a10d097858d36b90ca25020488758a8686d013a731
train,datasets/uae_lp_v2_yolo/images/train/B-30843_jpg.rf.2JdRggMkqmIzAgIIYrLO.jpg,datasets/uae_lp_v2_yolo/labels/train/B-30843_jpg.rf.2JdRggMkqmIzAgIIYrLO.txt,1440,1280,176021,76,2,29b275a899948e5b61cbc3c83cd72ffda5aaa93fc1930bb8a165d3773b0e87d1,d213e307bb21c8152018337e0ed24513c44287fc0eaa0876470e00147632fde6
train,datasets/uae_lp_v2_yolo/images/train/B-3112_jpg.rf.gCp9nHMR2KLGrUZnEtvu.jpg,datasets/uae_lp_v2_yolo/labels/train/B-3112_jpg.rf.gCp9nHMR2KLGrUZnEtvu.txt,1440,1280,165732,38,1,063422b08bdade8fb8eac895cb0a597e3ea90f15474d5967f79b86d0efbfd32b,836f1d4dd848a80619e3a75c5a1a868de2afb7b89cd754a5a35397fbbd61f378
train,datasets/uae_lp_v2_yolo/images/train/B-32277_jpg.rf.59T82OhOiNu6fq2ItbQV.jpg,datasets/uae_lp_v2_yolo/labels/train/B-32277_jpg.rf.59T82OhOiNu6fq2ItbQV.txt,1440,1280,154281,38,1,e73db7b620a5f3a31372fa49d28ea7eecf50f5d88a25b0ac85257ff5d48fec1d,7487f2a6edcd0831aa455b66b655bac74696a153dda6a26ab642c2bf0a993f5a
train,datasets/uae_lp_v2_yolo/images/train/B-32421_jpg.rf.snfOs6dAjXWYBgv83Vse.jpg,datasets/uae_lp_v2_yolo/labels/train/B-32421_jpg.rf.snfOs6dAjXWYBgv83Vse.txt,1440,1280,178956,76,2,7a070086e58e750765e3e37206cbfea7cb3004deeabf5d7b704ff261f99dbd29,7b54fcd3857493a9d09955b07e7c83522acc74ab315de0eb39344add807495e2
train,datasets/uae_lp_v2_yolo/images/train/B-32884_jpg.rf.TEBYudsh0KARD5T3hDzM.jpg,datasets/uae_lp_v2_yolo/labels/train/B-32884_jpg.rf.TEBYudsh0KARD5T3hDzM.txt,1440,1280,176294,114,3,4c4160081d94b6f6b170442b628238f950d1462bc049d0724bf638712bc4bc1b,48b5b18a2149b3c3e0654409bbdb058ec5b9ad62398abe9a122449d295171a05
train,datasets/uae_lp_v2_yolo/images/train/B-33382_jpg.rf.TiUCxT65WmYJk4bqoyXQ.jpg,datasets/uae_lp_v2_yolo/labels/train/B-33382_jpg.rf.TiUCxT65WmYJk4bqoyXQ.txt,1440,1280,209482,114,3,8f2b9e3b320db94de2c89bc034dcf1163c613c940138dd4ad2d6878f6f58b97c,46f02cdf81da4a582d967ca6a861b948c8e76577b304dcf060712439594972ee
train,datasets/uae_lp_v2_yolo/images/train/B-33592_jpg.rf.uzTVJHZ9E9ned9OZKSGR.jpg,datasets/uae_lp_v2_yolo/labels/train/B-33592_jpg.rf.uzTVJHZ9E9ned9OZKSGR.txt,1440,1280,171941,38,1,3e2e91707b48780f1d57224be46a597af9e14d5f4fe1f28f45bef1d5f5515b7d,f03a1baf01713a294e1701720bfbe69a873954e67ebef72b75c2350951e751ca
train,datasets/uae_lp_v2_yolo/images/train/B-33753_jpg.rf.EZ6amqSHYV9I1SaTMbug.jpg,datasets/uae_lp_v2_yolo/labels/train/B-33753_jpg.rf.EZ6amqSHYV9I1SaTMbug.txt,1440,1280,125743,38,1,1524c2afee2b30f27ee409bbcd1a632fe0e7b5462b8c3e0997876cbab982086a,9bed5ec22839d53ea386e4021bb2b0a336f2fee35611a92d06149dffba88bf70
train,datasets/uae_lp_v2_yolo/images/train/B-3390_jpg.rf.rc3jM7l49B6QMYyYsIH4.jpg,datasets/uae_lp_v2_yolo/labels/train/B-3390_jpg.rf.rc3jM7l49B6QMYyYsIH4.txt,1440,1280,168045,76,2,88cb0df7b7f9aea7b03b9122694d27a04fe43f8681d0be5c4962e46ed208bb7f,a67565c3cdeba5a5282cdc1bb483e940ad8d9025cf07e0e4cfb54c1e6bedaa33
train,datasets/uae_lp_v2_yolo/images/train/B-34100_jpg.rf.k4yvNrmth5sKjK6IzaDp.jpg,datasets/uae_lp_v2_yolo/labels/train/B-34100_jpg.rf.k4yvNrmth5sKjK6IzaDp.txt,1440,1280,215471,152,4,dba0dcfadc4cbf635f5773ce1f03f3d236402ab9e774d6410d8928ce05503aad,1b1c959e57423c6e66881e9c12e8ad617b78bddb380e0c21a43d5e59e87e21f0
train,datasets/uae_lp_v2_yolo/images/train/B-34520_jpg.rf.S7JR75ru2xEGo7CIrxeM.jpg,datasets/uae_lp_v2_yolo/labels/train/B-34520_jpg.rf.S7JR75ru2xEGo7CIrxeM.txt,1440,1280,183231,38,1,0e3d2429eb65a3456ced2f222218e210411d7abe8e6723dec51d1611b97c7224,2e5194e9a3f1c88b97f186c055b6000a3b6035d22272add628222a4a2cd8a9ea
train,datasets/uae_lp_v2_yolo/images/train/B-36983_jpg.rf.wcFYAxE96I1Tx5JgnmJB.jpg,datasets/uae_lp_v2_yolo/labels/train/B-36983_jpg.rf.wcFYAxE96I1Tx5JgnmJB.txt,1440,1280,175310,38,1,5d88ab0d9b44008c3ef7f68c8ebff992cc017f8a120eb5839849ace78f44e7d2,103f0857b31d33af2998d9ab498576738ef1ee9d567ff1d8d3eb3ecdca4bb4da
train,datasets/uae_lp_v2_yolo/images/train/B-37243_jpg.rf.GJO2O8oPcTTcRbQENJGl.jpg,datasets/uae_lp_v2_yolo/labels/train/B-37243_jpg.rf.GJO2O8oPcTTcRbQENJGl.txt,1440,1280,136931,38,1,6211ae542b4bf7b2861262bcce8710840309de8991ff023cf16e8ca96ce92778,16b9980c404937edaf9e0fb7629360d5e17e740b5ad45ab5599895b838dc3286
train,datasets/uae_lp_v2_yolo/images/train/B-37287_jpg.rf.p41vjJZzRKUBbUYitSRt.jpg,datasets/uae_lp_v2_yolo/labels/train/B-37287_jpg.rf.p41vjJZzRKUBbUYitSRt.txt,1440,1280,208303,38,1,7a9d53f8fb10b43ccf5a8d438ee57c18a59e3f37526b77546be141cc6c8631f2,770ed70cdde4ea715d51c7e4ed77ae8996d759a8143977a718ada916e600b8f9
train,datasets/uae_lp_v2_yolo/images/train/B-37566_jpg.rf.lpqIFGrKaUxaMd34sG4b.jpg,datasets/uae_lp_v2_yolo/labels/train/B-37566_jpg.rf.lpqIFGrKaUxaMd34sG4b.txt,1440,1280,176073,38,1,abd12150d0bb27e4a355cbf7193fbd8f3db1258463ad109760c1699fd1881e48,3eb7cd3fff6b5b8cb949ba2c2739cb292d1ebea641c8eb1c5cfbdabdb28de933
train,datasets/uae_lp_v2_yolo/images/train/B-37777_jpg.rf.RVRrX5PKptEmHD5NMB1x.jpg,datasets/uae_lp_v2_yolo/labels/train/B-37777_jpg.rf.RVRrX5PKptEmHD5NMB1x.txt,1440,1280,163948,76,2,be7313cf5ae04e9a0de8d0c83964dab811b25e8622fed6df2b8fcdff9d3d8ff2,15d767b3b5a137ab4d93d27f00a1284ba71320e63b79145877fe85b9119f5774
train,datasets/uae_lp_v2_yolo/images/train/B-378_jpg.rf.5a0un6gp9U8JERSockZe.jpg,datasets/uae_lp_v2_yolo/labels/train/B-378_jpg.rf.5a0un6gp9U8JERSockZe.txt,1440,1280,219257,76,2,f3d28bc47900392dda5c61671ca450c174be769c82bdae292cffbe89212f14bd,e94a3b340c51c7b41e550fc97849a21815b4e0dc68780907c5e2fb0d076c3d25
train,datasets/uae_lp_v2_yolo/images/train/B-38184_jpg.rf.xJqKf7sMc6l5iA2FMBUr.jpg,datasets/uae_lp_v2_yolo/labels/train/B-38184_jpg.rf.xJqKf7sMc6l5iA2FMBUr.txt,1440,1280,148410,38,1,d975ba41bc0b2e4bc2536fed005197910edc8e48ac21308ccf1451388801566e,2daf0188d68f3fa67fc1b843bfac3b436827a0016fce000608fa884df0466f94
train,datasets/uae_lp_v2_yolo/images/train/B-38502_jpg.rf.LqCfBsf4kMwmBCqqhn2w.jpg,datasets/uae_lp_v2_yolo/labels/train/B-38502_jpg.rf.LqCfBsf4kMwmBCqqhn2w.txt,1440,1280,145225,38,1,6522d3c9b75f53cd63b109f1329c733c3d549999a643dbcc7451041c5a0a77da,6196d47dac275a013c672856706d1a17afd813a5bd672be87a5e52537113ffc1
train,datasets/uae_lp_v2_yolo/images/train/B-39141_jpg.rf.76uJLRJWf7BwNR9puP91.jpg,datasets/uae_lp_v2_yolo/labels/train/B-39141_jpg.rf.76uJLRJWf7BwNR9puP91.txt,1440,1280,191554,76,2,75a696eb9d79b17158cb32eba9abc02341a70d3c97dbd00f572b19fbd006b9f4,ce13a6563a3dbdfa2bb7baf6746bb28600ae03bd9fc4ed61340ed0f2c28221ba
train,datasets/uae_lp_v2_yolo/images/train/B-39149_jpg.rf.TdYDItOb3zN4HWQXuB5a.jpg,datasets/uae_lp_v2_yolo/labels/train/B-39149_jpg.rf.TdYDItOb3zN4HWQXuB5a.txt,1440,1280,183878,152,4,472b0e4e0c8b8575a84318dc2908b5eaf8fec4b29691d9b9de01ecd8b57ed8e0,35c1b7303a643d8afcabc91040100110422828b6cc784f9a001ac6de722bead2
train,datasets/uae_lp_v2_yolo/images/train/B-39293_jpg.rf.YGfyhZ1nu8EhVJtWUO4g.jpg,datasets/uae_lp_v2_yolo/labels/train/B-39293_jpg.rf.YGfyhZ1nu8EhVJtWUO4g.txt,1440,1280,152893,76,2,ef2977d152d9e491f38c108cbad5ed296bf4c20f28c90dbaca3ba64fd6769cd2,284a8efd3721575bbf6114e376b904496e9bb35c937fcba7d360ca8eae1e8bf4
train,datasets/uae_lp_v2_yolo/images/train/B-39954_jpg.rf.iSoSDJ9JOSZ0INs1GMN3.jpg,datasets/uae_lp_v2_yolo/labels/train/B-39954_jpg.rf.iSoSDJ9JOSZ0INs1GMN3.txt,1440,1280,154223,38,1,fac389bd46ed477cc5ec85d970d7f5a76ed8db199d103dad0c3970cac4476c03,61cc3044624edef9b97a1a6aa2e1257d132b6a1b5eee590998ac442e21e1836b
train,datasets/uae_lp_v2_yolo/images/train/B-4055_jpg.rf.Zxp4nI4igpq1iNN1gwig.jpg,datasets/uae_lp_v2_yolo/labels/train/B-4055_jpg.rf.Zxp4nI4igpq1iNN1gwig.txt,1440,1280,174651,38,1,83f091f574bf09a60efda4b160fb0c6bed51ad4cab807d999d74769464a33c9a,76b9683be30335e9458c5a4d4dc013b1141ea23e9b1db531c077c0d1c53629e0
train,datasets/uae_lp_v2_yolo/images/train/B-40580_jpg.rf.EuOuYfvh8P2I1dap1xC2.jpg,datasets/uae_lp_v2_yolo/labels/train/B-40580_jpg.rf.EuOuYfvh8P2I1dap1xC2.txt,1440,1280,222854,38,1,5dc2c9ba69654076de2efe7f023d3e10f734c4d0e6cff598219a6acd1ab49d61,79fdb6958986d2600890137f4d6f5be5b15abdb48dc348fc3c6782b3cedc7d30
train,datasets/uae_lp_v2_yolo/images/train/B-40882_jpg.rf.vSj01on25ppyEk4bXw8n.jpg,datasets/uae_lp_v2_yolo/labels/train/B-40882_jpg.rf.vSj01on25ppyEk4bXw8n.txt,1440,1280,228196,76,2,1219f38056777ea843ca56c24505dfe94b51bc4d4d5ef8185c3150b9943eb5d4,29a1b10ace890739476d60d5639381713ff3cf4884bcc11f88ac524b808379ad
train,datasets/uae_lp_v2_yolo/images/train/B-40980_jpg.rf.f8gEoIZLHc2yoa5obzNp.jpg,datasets/uae_lp_v2_yolo/labels/train/B-40980_jpg.rf.f8gEoIZLHc2yoa5obzNp.txt,1440,1280,133767,38,1,905474165b2565bfae0d5ee397c98b8c3f265e927067b2e2af071344787c6179,b107168f629c14c8f91d0f84f3e60af9d7601d214fd5bf817a6366735b1f17c4
train,datasets/uae_lp_v2_yolo/images/train/B-41330_jpg.rf.3gcJlLoQBb80KSCFZll4.jpg,datasets/uae_lp_v2_yolo/labels/train/B-41330_jpg.rf.3gcJlLoQBb80KSCFZll4.txt,1440,1280,226644,76,2,138624163dfe5e6772eaccdb8832f09db2dc539bcba4ee383a9419f047853f5f,3838e799b22b830c576c0daa26a77492986ce3c302cb6c2954346ce6bc88c2af
train,datasets/uae_lp_v2_yolo/images/train/B-42132_jpg.rf.rsolaqqzFK8I8SlaKELh.jpg,datasets/uae_lp_v2_yolo/labels/train/B-42132_jpg.rf.rsolaqqzFK8I8SlaKELh.txt,1440,1280,175276,76,2,07003e5e2c7a2d6e2c679f4907372ce37ca8dd85b35ffe209377487eb3f9994a,cd689735c891534e37504f3f454389142a3ecf77019f256a5aab695faadf5937
train,datasets/uae_lp_v2_yolo/images/train/B-42447_jpg.rf.x9tYmzjoZrbWV66pfjmA.jpg,datasets/uae_lp_v2_yolo/labels/train/B-42447_jpg.rf.x9tYmzjoZrbWV66pfjmA.txt,1440,1280,140167,38,1,41c1004043af8f37e6557b6623eda45e8d523d142a105cb3fc87ec637e2d2a9c,69afb43d3d7745bb8fd1bf911b2bf0f4f100df7c9dacd69493e5691b33c9e08c
train,datasets/uae_lp_v2_yolo/images/train/B-4299_jpg.rf.48CvMYufojABm0Ud6BsM.jpg,datasets/uae_lp_v2_yolo/labels/train/B-4299_jpg.rf.48CvMYufojABm0Ud6BsM.txt,1440,1280,161127,76,2,1e323b1d25c211fc68d66deefac439d25417b8b9537bff3861fd0d6d34f9ad81,348ac67e0c030322878482e8bcf43dcf4853fe4accb6fb6ec0fba0921225acf1
train,datasets/uae_lp_v2_yolo/images/train/B-435_jpg.rf.kw3ZjxplzHVuIL0L0AdR.jpg,datasets/uae_lp_v2_yolo/labels/train/B-435_jpg.rf.kw3ZjxplzHVuIL0L0AdR.txt,1440,1280,249067,38,1,7838cc85c276e702a35d6dd6c88a0667c476b48b9bc98c059bae699e4a7c3997,49eb334823b59d55a2cbb14828be572d43044b156e236d35ae037372d7764bd3
train,datasets/uae_lp_v2_yolo/images/train/B-4414_jpg.rf.QIy4KaMa9z43mXUbuHri.jpg,datasets/uae_lp_v2_yolo/labels/train/B-4414_jpg.rf.QIy4KaMa9z43mXUbuHri.txt,1440,1280,208417,76,2,266c7d7e8a5636ed7ce4b6cd604cf1b281a18036164878154720ebe5ea7bb2cd,eef1be55798c1bef90319577b3ddc988aa87912351c935f98002fc02e5533143
train,datasets/uae_lp_v2_yolo/images/train/B-44160_jpg.rf.SZzZBiUUIpTUVUbXYWYk.jpg,datasets/uae_lp_v2_yolo/labels/train/B-44160_jpg.rf.SZzZBiUUIpTUVUbXYWYk.txt,1440,1280,190679,38,1,6949e443508dc1fdd2127e987fabbfc44a7aef13c2fd4645cc89728086b770d4,0e94b5960e3fae27fb546e951ab8a516cb248efcccf1b8c26eecdbcfb8f9acc3
train,datasets/uae_lp_v2_yolo/images/train/B-44716_jpg.rf.S0g8hMpOadTP0zin7jv8.jpg,datasets/uae_lp_v2_yolo/labels/train/B-44716_jpg.rf.S0g8hMpOadTP0zin7jv8.txt,1440,1280,192378,152,4,2be8d2a5c7d85241f60faf597546659c0dfdc1e0948e876021976040219b1582,6debf9c1cf6311b01c3a36142f4fe31c0faea68f0ec20501025c8e5054409900
train,datasets/uae_lp_v2_yolo/images/train/B-44738_jpg.rf.fQcCn4Lb3t8MWv7T5bWy.jpg,datasets/uae_lp_v2_yolo/labels/train/B-44738_jpg.rf.fQcCn4Lb3t8MWv7T5bWy.txt,1440,1280,177313,114,3,070090dc54347ae3b8faf8b8db7dbbdf4bb871a7a220ca02438eeb5ea6d37c98,aadae1466b9a8fe9f42ef96f216ea1128ff860b2c66d8ff6e2a124309ff00e7d
train,datasets/uae_lp_v2_yolo/images/train/B-45486_jpg.rf.d7qRzATI58mqh3gC4Aqz.jpg,datasets/uae_lp_v2_yolo/labels/train/B-45486_jpg.rf.d7qRzATI58mqh3gC4Aqz.txt,1440,1280,211807,38,1,efaea6bdf8f4d06cb6e2ef501e7a3586440021c1d4b2e2497890551d11c3a141,61f5c50aabbbf962a565362aad2b85ebdad5dcf73ae1f1557235d997a7cccc8e
train,datasets/uae_lp_v2_yolo/images/train/B-45889_jpg.rf.6domqzipRREd5sCHOn96.jpg,datasets/uae_lp_v2_yolo/labels/train/B-45889_jpg.rf.6domqzipRREd5sCHOn96.txt,1440,1280,240002,76,2,5c93dd227105333db48019702a4cb300bfdb20a7cfc56376b7db5a13b9d268e5,18dc0c8c7de321a7835d347c377c3de41d8af32737272e97ee8dea1788713a4e
train,datasets/uae_lp_v2_yolo/images/train/B-46285_jpg.rf.jCw9AxP7IPep54wC37Fe.jpg,datasets/uae_lp_v2_yolo/labels/train/B-46285_jpg.rf.jCw9AxP7IPep54wC37Fe.txt,1440,1280,162610,76,2,280f9259be076ebd0509fbfee0a7e1531ea18630f349fc2e5035e6425d79f7b6,b87d6a24c7a9deef4e481b632753d1fc99a278c29249ee4c7deb947a5e9d57fd
train,datasets/uae_lp_v2_yolo/images/train/B-46489_jpg.rf.0o2i7QcmBmSPVyWE296I.jpg,datasets/uae_lp_v2_yolo/labels/train/B-46489_jpg.rf.0o2i7QcmBmSPVyWE296I.txt,1440,1280,193818,114,3,d4382d0c73d89a6638ac9efc119d498a5b5cef4537ab54391cae779a588e177d,c18281bf18e1636622379f9ac05ba406c4dec1273f59ca937c46012e0924f0c1
train,datasets/uae_lp_v2_yolo/images/train/B-471_jpg.rf.uHQzdETAtGWcgNGITtsG.jpg,datasets/uae_lp_v2_yolo/labels/train/B-471_jpg.rf.uHQzdETAtGWcgNGITtsG.txt,1440,1280,223782,76,2,d045446b4e467622236848d5592c2975d78b8d44f23e700afd6b2f3871d1a4e9,f4247ee5672521408debb5c9a9a90d7fd1452bb23084a730406bd7560be5aac7
train,datasets/uae_lp_v2_yolo/images/train/B-48113_jpg.rf.5rKOB4BkgPG6A8qMkKP6.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48113_jpg.rf.5rKOB4BkgPG6A8qMkKP6.txt,1440,1280,234114,76,2,d0aa3975b5c192b6c3c03f8e53da184c771823e2c243742528d30db4acd4104d,6b138117624a41091a50b63685a4280e9cc6cfbe6989b53c20dd348b41f95bff
train,datasets/uae_lp_v2_yolo/images/train/B-4813_jpg.rf.uI8Zw1i2oC8upHF9LmgY.jpg,datasets/uae_lp_v2_yolo/labels/train/B-4813_jpg.rf.uI8Zw1i2oC8upHF9LmgY.txt,1440,1280,260599,38,1,f1a35de079279315464391f310b231877cfec10c62a4e627321a34cdff71ee57,d7f340d958bd0f9f3aff42ead63a88be8f80f6c23056185f1a8c5c8368357b13
train,datasets/uae_lp_v2_yolo/images/train/B-48309_jpg.rf.6vHrWFokNbTH228F0GMv.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48309_jpg.rf.6vHrWFokNbTH228F0GMv.txt,1440,1280,196700,152,4,0008e2bcd9f3084e836c8783129f5edf700b02c9252c1e07426eac7f41625434,c9197d83f5a61124b5ea84f1c98f181e3b70b0d4808a61edc6f459ea64c71a11
train,datasets/uae_lp_v2_yolo/images/train/B-48481_jpg.rf.YCQI8tNZjIt9hzH8T6X2.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48481_jpg.rf.YCQI8tNZjIt9hzH8T6X2.txt,1440,1280,179243,76,2,1e0f85fcdfa72d1652eeb08ee16dfc97d2ee79ead518d50e6dcd86e659ef4a0d,d9b5d844a05c7088452c5ebe950a7481a620e0a650d315f0d1d2f0e0d5ae1c37
train,datasets/uae_lp_v2_yolo/images/train/B-48580_jpg.rf.OUbGvwAztCBXLr6SEAJv.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48580_jpg.rf.OUbGvwAztCBXLr6SEAJv.txt,1440,1280,164543,76,2,5fcd834131f33075864664ef7a016ebd9705bb4d96d3ccd6ca36b74f034da02d,5fc017678daf441b803de4069f32167ebe6b336940892715ed36bce5220bc6af
train,datasets/uae_lp_v2_yolo/images/train/B-48800_jpg.rf.Uwg7Kze45sJXLDteCNHY.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48800_jpg.rf.Uwg7Kze45sJXLDteCNHY.txt,1440,1280,169003,114,3,928b890340ee3ea18ca9b61040083c2760c968a2e9078d36c0c8e369218ce916,591fedc22c3dafaddc8b77e85dfffc064332aa119ce278c47d8d3abc4d328f1c
train,datasets/uae_lp_v2_yolo/images/train/B-48_jpg.rf.kV4XnJlRSa3GmDYZuT1U.jpg,datasets/uae_lp_v2_yolo/labels/train/B-48_jpg.rf.kV4XnJlRSa3GmDYZuT1U.txt,1440,1280,227449,114,3,a35d8e9570dadc0b2cbdcf374e7a7994d4f33022525b34fc3edd69d97469d9aa,70899c740f3d3f2cbdf2b123631eebbbd1e26d0c84a7d8ff5705354aeed1ad10
train,datasets/uae_lp_v2_yolo/images/train/B-4_jpg.rf.9E6mqwY3zCmv7p0JOByl.jpg,datasets/uae_lp_v2_yolo/labels/train/B-4_jpg.rf.9E6mqwY3zCmv7p0JOByl.txt,1440,1280,247928,38,1,2c74f9442119ff8fb023a9308bb6de3b78fb1b058da6b4f78de05c63a0c07e1b,74c9e5ff2521543a447d61c3736e7ee02266adc4259fabe7557d190532e5baa6
train,datasets/uae_lp_v2_yolo/images/train/B-50574_jpg.rf.OSiEHOq9qB2568YX765S.jpg,datasets/uae_lp_v2_yolo/labels/train/B-50574_jpg.rf.OSiEHOq9qB2568YX765S.txt,1440,1280,237538,38,1,95a472b9287f8cb63465e5c6e5ab1e7fac5efff837c3a21965c01f6a8815cc0e,1fc76069e035f2983c8f7bbc628b05ab99c9c773e275bc9deaa97c5eeca38942
train,datasets/uae_lp_v2_yolo/images/train/B-50962_jpg.rf.Cu30UADdKoSc7eWh09sf.jpg,datasets/uae_lp_v2_yolo/labels/train/B-50962_jpg.rf.Cu30UADdKoSc7eWh09sf.txt,1440,1280,172983,38,1,deb22f0616be7dc39310df80fd88ef3476d365410fe0230417622795c3a0fdf3,d7acc1cb15635b54d60fc1031812e98950eaae49c98490aa5693fc6f4f26d98f
train,datasets/uae_lp_v2_yolo/images/train/B-50982_jpg.rf.JIAX9tIZcz3ygaEkM4lo.jpg,datasets/uae_lp_v2_yolo/labels/train/B-50982_jpg.rf.JIAX9tIZcz3ygaEkM4lo.txt,1440,1280,211619,38,1,d18d5e54e143de169544f1479634dfdcf4ba06338a017a1d93ee2de16c72e21b,a7b63ed3724483fd9805a228eda371fbd8bc0ae030525cfb984482a7f277cb56
train,datasets/uae_lp_v2_yolo/images/train/B-51220_jpg.rf.FZNK9EqfpS8gxpImdxfR.jpg,datasets/uae_lp_v2_yolo/labels/train/B-51220_jpg.rf.FZNK9EqfpS8gxpImdxfR.txt,1440,1280,173400,38,1,4724be6ef905c610ceb9413c59bcd23dcef892591b933a3838111e7cb1903329,30d00c90b58abef4b6f7faeeef59eb7a972d347b857106c38d9829e35c495b13
train,datasets/uae_lp_v2_yolo/images/train/B-52002_jpg.rf.y18Y7gSvZXRIRlKJ4Qy0.jpg,datasets/uae_lp_v2_yolo/labels/train/B-52002_jpg.rf.y18Y7gSvZXRIRlKJ4Qy0.txt,1440,1280,141560,76,2,a90b606a7109e63d70daac1e8a48af3b6e0ed258c9b4c025eb90bca3ad4da9da,4761adccbddfd2c1b8a98c66eeec5983a622ddb9973bd46745ba88678494b058
train,datasets/uae_lp_v2_yolo/images/train/B-53321_jpg.rf.xjNLSoO4DC82i4FPh94g.jpg,datasets/uae_lp_v2_yolo/labels/train/B-53321_jpg.rf.xjNLSoO4DC82i4FPh94g.txt,1440,1280,210049,76,2,96122c21004f0ca3e1ae040c62db3672878fe6e1e96e1d078dbb7e4e4e2f4e8e,81681c7ccaf08f428793e047d12f71cabfbb5de1a87ad7d27c77b26748528426
train,datasets/uae_lp_v2_yolo/images/train/B-54100_jpg.rf.0c4GHAihOdxKuEYuvN5Y.jpg,datasets/uae_lp_v2_yolo/labels/train/B-54100_jpg.rf.0c4GHAihOdxKuEYuvN5Y.txt,1440,1280,159530,38,1,1ecdcd7710c5fec2a4f46e945a2ed81fe42f27f0d0380fc28c537fcf04d70f61,515723fe8f530a621d15272a98804e9946af39512afe4534fdd751c49b0ed121
train,datasets/uae_lp_v2_yolo/images/train/B-5448_jpg.rf.2oXtPxq4bmjhLpTR2bxN.jpg,datasets/uae_lp_v2_yolo/labels/train/B-5448_jpg.rf.2oXtPxq4bmjhLpTR2bxN.txt,1440,1280,182551,38,1,d6ec656a9d914cadd6b1e14db520f9ec649af09f1915952103897d4c51660d69,9ff8f43c16aaca7b49cc708d28b626ff555550d5ecaa58962f6a8d400e9b574f
train,datasets/uae_lp_v2_yolo/images/train/B-55140_jpg.rf.SpGeWkpPj41hrGyy7Ou0.jpg,datasets/uae_lp_v2_yolo/labels/train/B-55140_jpg.rf.SpGeWkpPj41hrGyy7Ou0.txt,1440,1280,167388,38,1,8583861ceaaf475d471e9b1edfc520c85ef71d20e1a841e4c2664638438455a4,4757ab87b2be7ee3fbe28ed4888c5a78feed027582feb2c45b4865f3a2f61c53
train,datasets/uae_lp_v2_yolo/images/train/B-55145_jpg.rf.WSp5ImLiYbTSpoi5VzrI.jpg,datasets/uae_lp_v2_yolo/labels/train/B-55145_jpg.rf.WSp5ImLiYbTSpoi5VzrI.txt,1440,1280,205698,76,2,cfaf94ee7c859540aca10f871ca0138ea618193676ede5d22f36e0e2051141ff,7e7e73d140af581839b5a801bfd3ad90c4311012663a3c889fcb0dd201cbf97b
train,datasets/uae_lp_v2_yolo/images/train/B-55447_jpg.rf.uYxJ93CrrTNe869c2Z4H.jpg,datasets/uae_lp_v2_yolo/labels/train/B-55447_jpg.rf.uYxJ93CrrTNe869c2Z4H.txt,1440,1280,208963,76,2,dc03c2946fdd8f4aa8f0c9074d37e49f44afbf1f232b151439b352c6cec69d01,f346837e0a6b5f1b077900bf67cf6d63596b44f868b51a9eb4292951c218f25f
train,datasets/uae_lp_v2_yolo/images/train/B-55579_jpg.rf.1L63abZ1HrD4QAAFnFVt.jpg,datasets/uae_lp_v2_yolo/labels/train/B-55579_jpg.rf.1L63abZ1HrD4QAAFnFVt.txt,1440,1280,158790,190,5,dbabed3ae56a00bc1344acae95a1cdc08907c56377c4834a83c450171eec6a59,2fa9bcec9a7f16a95ae45182f2785dffce185468bb57647975c09b244a0b17f8
